1.00	0.00	4.40	2.00	4.00	8.40	4.40	16.80	6.80	6.40	23.20	14.80	11.20	14.80	8.00	2.80	1.20	10.00	5.20	13.60	25.20
1.00	0.00	4.40	2.00	4.00	8.40	4.40	16.80	6.80	6.40	23.20	14.80	11.20	14.80	8.00	2.80	1.20	10.00	5.20	13.60	25.20
1.00	0.00	3.20	15.20	11.20	7.60	15.20	16.00	7.60	3.20	0.40	2.40	14.00	18.00	13.20	24.80	10.40	4.40	6.80	15.20	10.80
1.00	0.00	1.20	20.00	12.40	8.00	5.20	3.20	6.40	4.40	3.20	4.80	4.80	2.40	6.40	6.40	2.80	0.80	0.80	8.80	28.00
1.00	0.00	1.60	4.00	2.80	2.00	6.80	5.60	9.60	6.80	5.20	4.00	7.10	6.80	4.80	9.60	3.50	0.80	13.20	12.00	30.00
1.00	0.00	13.20	8.40	13.60	6.80	4.40	4.00	2.80	1.20	1.20	21.60	15.60	14.80	8.80	7.60	6.80	3.50	9.60	6.40	14.80
1.00	0.00	2.00	11.20	4.80	5.60	12.00	5.20	6.40	2.00	4.40	13.60	7.10	2.40	18.00	12.00	6.80	8.00	10.40	1.20	0.80
1.00	0.00	36.80	21.60	20.80	12.40	40.00	36.80	24.40	18.40	2.00	2.00	3.20	1.20	15.60	14.80	8.00	5.60	8.00	8.80	9.20
1.00	1.20	4.00	3.50	19.60	13.60	8.80	1.20	2.40	4.40	4.80	2.00	0.80	3.50	2.00	6.00	3.50	2.00	0.80	20.40	24.00
1.00	1.20	1.60	2.40	6.00	14.30	4.80	2.00	1.20	3.50	5.60	6.80	6.40	5.20	3.50	6.40	5.20	8.00	5.20	5.60	5.20
1.00	1.20	1.20	2.00	2.80	11.60	5.60	4.80	8.80	16.00	7.60	11.20	6.80	3.50	19.20	24.00	12.40	9.20	6.00	2.40	4.40
1.00	1.20	0.80	3.50	4.00	4.80	5.20	14.00	8.00	2.80	4.80	3.50	6.00	6.00	28.00	16.80	8.40	11.60	34.00	26.40	19.60
1.00	1.20	0.80	4.00	10.40	3.20	3.20	4.80	2.40	2.80	2.00	2.00	6.00	6.80	16.00	10.40	7.60	5.20	4.40	2.80	9.20
1.00	1.20	0.80	1.20	3.50	32.80	16.00	11.20	12.00	11.20	6.00	6.80	7.10	7.60	10.80	6.40	6.40	24.00	35.20	15.60	12.00
1.00	1.20	0.80	0.80	0.80	4.80	12.80	19.60	12.80	22.40	22.70	34.80	22.00	18.70	23.20	6.80	0.80	14.80	40.00	18.40	10.40
1.00	1.20	1.60	0.80	5.20	9.20	6.00	14.80	10.40	8.00	6.00	9.20	8.40	4.40	2.40	7.60	32.40	29.60	19.20	11.60	7.10
1.00	1.20	1.60	2.00	2.00	2.40	10.00	13.60	8.40	6.00	1.20	8.00	24.40	15.20	8.00	6.80	12.80	11.20	5.60	9.20	35.20
1.00	1.20	18.00	10.40	6.80	8.40	2.80	1.20	2.40	2.40	2.40	4.00	4.40	8.00	16.00	6.80	9.60	6.00	6.40	8.00	5.60
1.00	1.20	2.40	1.60	1.20	12.40	4.40	6.80	7.10	7.10	34.80	21.60	34.40	17.20	6.80	3.20	16.80	10.80	17.20	10.80	12.00
1.00	1.20	2.00	2.40	19.60	12.00	8.40	6.00	11.60	3.50	8.80	3.20	0.80	10.40	8.00	4.80	10.40	6.40	0.80	0.40	0.80
1.00	1.20	2.00	2.40	19.60	12.00	8.40	6.00	11.60	3.50	8.80	3.20	0.80	10.40	8.00	4.80	10.40	6.40	0.80	0.40	0.80
1.00	1.20	2.00	2.00	2.40	2.40	5.60	35.20	22.40	21.20	26.00	15.60	0.80	10.80	9.60	3.20	3.20	6.00	2.80	3.50	2.80
1.00	1.20	2.00	7.10	5.60	15.20	18.00	11.20	14.00	8.40	4.40	6.80	6.00	4.00	6.80	8.80	5.60	10.00	4.80	3.50	10.80
1.00	1.20	2.00	7.10	5.60	15.20	18.00	11.20	14.00	8.40	4.40	6.80	6.00	4.00	6.80	8.80	5.60	10.00	4.80	3.50	10.80
1.00	1.20	4.00	10.40	5.20	3.50	14.80	14.00	11.60	8.40	7.60	13.60	5.20	0.80	40.00	27.50	20.80	16.00	10.40	6.00	9.60
1.00	1.20	5.20	2.00	1.20	1.60	2.00	2.00	16.80	9.20	6.00	1.60	1.60	2.80	2.40	20.80	4.00	2.80	3.20	22.40	8.40
1.00	1.20	5.20	4.00	8.40	9.20	8.80	8.40	28.70	36.40	20.00	12.40	7.60	5.60	4.80	6.40	9.60	6.40	4.00	2.80	12.00
1.00	1.20	5.20	4.00	8.40	9.20	8.80	8.40	28.70	36.40	20.00	12.40	7.60	5.60	4.80	6.40	9.60	6.40	4.00	2.80	12.00
1.00	1.20	5.60	6.80	7.60	12.00	12.00	7.10	4.40	3.50	2.40	8.00	28.00	33.10	3.50	14.30	7.10	9.20	17.20	10.40	9.20
1.00	1.20	6.40	5.60	22.40	11.60	9.60	10.80	8.00	3.20	3.20	12.40	6.00	10.40	5.60	14.00	8.40	18.70	1.60	1.60	2.40
1.00	1.20	7.60	6.00	10.00	16.00	29.60	10.80	24.40	22.00	20.40	15.60	5.60	4.80	4.80	1.20	0.40	5.20	5.60	8.80	3.50
1.00	1.20	0.80	2.00	2.40	2.80	2.80	2.80	2.80	2.80	2.80	2.80	2.80	2.80	2.80	2.80	2.80	2.80	2.80	2.80	2.80
1.00	1.20	19.20	10.80	3.50	5.60	10.00	2.80	2.80	4.80	3.20	1.20	0.80	0.40	4.40	3.20	12.40	8.00	6.40	5.60	5.60
1.00	1.20	4.40	7.10	4.00	1.20	2.40	17.20	8.80	6.80	0.80	19.20	19.20	8.40	8.40	11.60	3.20	1.60	11.20	15.20	11.60
1.00	1.60	2.40	3.20	6.00	5.20	4.40	4.00	14.80	5.20	2.40	0.80	0.80	2.00	22.00	11.20	6.40	11.60	2.80	1.20	2.40
1.00	1.60	8.80	19.60	18.00	10.80	4.40	11.60	26.80	17.20	11.20	14.80	11.20	8.40	8.00	15.20	7.10	1.60	12.00	6.80	4.80
1.00	1.60	8.00	14.00	2.00	1.20	6.00	5.60	6.00	4.80	40.00	26.00	27.20	20.40	15.60	6.00	15.60	9.60	1.20	0.80	4.40
1.00	1.60	6.00	1.60	4.80	3.50	4.40	3.50	1.60	8.40	2.40	8.00	2.00	3.20	4.00	3.50	5.20	2.00	14.30	10.00	14.30
1.00	1.60	4.80	2.40	0.80	2.00	0.40	0.80	0.80	6.80	5.60	6.00	12.80	8.40	4.40	3.20	15.20	7.10	5.60	10.80	16.40
1.00	1.60	3.50	0.40	1.60	22.70	27.20	16.00	22.40	17.60	0.80	4.00	21.20	11.20	21.20	30.80	24.80	12.00	6.00	9.20	7.10
1.00	1.60	0.40	4.00	4.00	12.00	10.80	9.60	8.80	12.40	10.00	22.40	16.80	30.80	20.40	14.30	19.20	26.80	16.40	12.00	4.00
1.00	1.60	1.20	3.20	4.40	0.80	4.80	9.20	20.80	14.00	7.60	1.60	14.80	2.00	1.60	6.80	3.20	5.20	4.00	2.80	0.80
1.00	1.60	1.60	6.80	0.40	8.40	11.60	4.40	2.40	18.00	12.40	25.20	14.00	7.10	2.00	3.20	5.20	5.60	2.40	1.20	2.00
1.00	1.60	1.60	8.00	10.80	4.40	0.80	2.00	1.60	13.60	30.40	20.00	9.20	9.20	28.00	10.00	20.40	17.20	13.20	21.20	10.40
1.00	1.60	10.00	10.80	25.20	28.00	21.20	4.40	11.20	1.60	2.80	19.60	11.20	14.30	18.70	9.60	7.10	7.10	2.80	4.40	4.80
1.00	1.60	2.40	3.50	9.20	8.40	5.20	3.20	0.40	7.60	14.80	8.00	17.20	6.00	4.00	1.20	0.40	4.40	21.60	13.60	9.20
1.00	1.60	2.40	3.20	3.20	3.50	12.80	20.00	12.40	27.20	12.40	3.50	0.40	9.20	7.10	13.60	5.60	8.80	12.40	14.00	7.60
1.00	1.60	2.40	5.20	5.60	5.60	5.20	5.20	5.20	18.70	12.40	9.60	8.00	10.40	17.20	9.60	6.40	2.40	1.20	9.60	21.20
1.00	1.60	2.80	17.20	25.20	13.20	14.30	9.20	4.40	2.40	1.20	3.20	22.40	5.60	6.00	2.00	2.40	6.80	28.40	39.20	26.00
1.00	1.60	2.80	3.20	0.80	4.40	12.80	3.50	5.20	2.80	2.00	3.20	3.50	15.20	2.40	1.20	4.00	3.20	3.50	5.20	5.60
1.00	1.60	2.80	3.20	25.60	12.80	22.70	9.20	8.40	6.40	2.80	0.40	2.40	16.80	20.00	9.20	4.00	2.00	3.20	4.00	9.20
1.00	1.60	2.80	3.50	2.40	15.20	8.00	4.40	6.00	5.20	7.60	8.00	16.80	16.40	10.00	7.10	1.60	1.60	9.60	18.70	4.40
1.00	1.60	2.80	4.80	24.40	16.40	20.40	8.80	12.80	4.00	2.80	2.80	6.00	3.50	5.20	4.80	5.60	6.00	6.40	6.40	6.40
1.00	1.60	3.20	3.20	9.60	6.00	1.20	2.40	8.80	8.00	2.00	2.40	17.60	10.40	8.00	10.40	7.10	11.60	18.00	8.80	21.60
1.00	1.60	35.60	16.40	8.80	4.40	1.60	6.40	8.80	6.00	2.40	6.80	5.60	10.00	8.40	5.20	5.20	7.60	16.40	9.20	5.20
1.00	1.60	4.40	6.00	17.20	10.40	12.40	3.50	2.80	8.40	5.60	6.80	3.50	2.00	24.40	23.20	16.40	12.80	10.00	3.50	5.20
1.00	1.60	4.40	6.00	17.20	10.40	12.40	3.50	2.80	8.40	5.60	6.80	3.50	2.00	24.40	23.20	16.40	12.80	10.00	3.50	5.20
1.00	1.60	4.80	3.50	3.20	1.20	7.10	2.80	2.80	2.40	2.40	4.00	4.80	4.80	4.00	1.60	2.00	6.00	8.40	4.00	14.80
1.00	1.60	4.00	13.20	9.20	23.20	15.20	8.40	3.50	8.40	6.00	2.80	16.00	17.60	12.80	7.10	12.40	14.30	17.20	1.60	1.60
1.00	1.60	4.00	2.40	1.60	1.60	3.50	2.40	7.10	4.80	0.40	0.80	1.60	1.60	2.80	0.40	1.20	3.50	9.60	17.20	7.10
1.00	1.60	4.00	6.40	7.10	2.80	12.40	0.80	5.60	12.00	16.40	2.40	2.00	2.00	8.00	5.60	16.00	10.40	18.70	10.00	18.70
1.00	1.60	5.20	6.80	15.60	17.20	11.60	10.40	8.40	6.40	13.60	9.60	21.60	14.00	9.60	16.00	4.00	10.00	3.20	15.60	11.20
1.00	1.60	6.40	8.00	6.40	2.80	4.40	7.10	6.80	8.80	8.00	6.40	18.40	5.20	2.40	2.40	3.20	9.60	4.00	0.40	11.20
1.00	1.60	6.00	6.00	4.00	3.20	4.00	28.70	17.60	12.80	6.40	1.60	1.20	1.20	6.80	7.10	6.80	8.80	7.60	17.60	15.20
1.00	1.60	7.60	1.60	1.60	5.60	9.60	8.80	8.80	3.50	15.20	16.00	8.00	8.80	4.00	12.00	12.00	6.00	14.80	7.60	5.60
1.00	1.60	4.80	5.20	8.00	6.00	17.20	12.00	6.80	26.00	14.00	22.00	10.80	4.00	9.60	6.00	8.40	2.80	26.80	24.00	20.40
1.00	1.60	6.80	6.80	0.40	2.40	2.40	5.20	4.80	14.80	18.70	14.30	4.40	3.20	1.20	0.40	0.40	5.60	4.40	2.00	3.50
1.00	1.60	6.80	6.80	0.40	2.40	2.40	5.20	4.80	14.80	18.70	14.30	4.40	3.20	1.20	0.40	0.40	5.60	4.40	2.00	3.50
1.00	1.60	6.00	2.80	0.80	1.20	1.60	2.40	2.40	14.30	15.20	11.60	21.20	26.40	19.60	10.00	7.10	15.60	12.00	2.00	1.60
1.00	12.80	4.80	5.60	1.60	14.80	19.20	15.20	8.80	7.10	2.40	2.80	3.50	5.20	13.20	10.80	10.80	8.80	9.60	17.20	12.00
1.00	12.80	4.80	5.60	1.60	14.80	19.20	15.20	8.80	7.10	2.40	2.80	3.50	5.20	13.20	10.80	10.80	8.80	9.60	17.20	12.00
1.00	16.00	25.60	15.60	9.20	3.50	1.20	2.40	2.00	2.40	2.00	8.80	5.20	8.40	3.20	4.40	3.20	18.40	22.40	15.60	9.60
1.00	2.40	15.60	20.40	14.30	8.40	32.00	23.50	24.00	14.00	9.60	3.50	2.40	5.20	12.40	6.40	4.00	3.20	8.40	2.80	8.40
1.00	2.40	12.40	10.40	20.00	11.60	3.50	13.60	8.80	29.60	16.80	20.40	14.80	3.50	31.20	22.40	13.20	8.80	4.00	18.00	8.00
1.00	2.40	2.00	8.80	8.00	2.40	2.80	6.80	8.00	13.20	17.20	27.20	16.80	24.00	4.00	3.20	21.20	24.40	12.80	11.60	8.40
1.00	2.40	1.60	5.20	4.40	4.00	10.80	13.20	7.10	7.10	6.00	8.00	6.80	6.40	9.60	7.10	5.20	4.40	4.00	3.20	3.20
1.00	2.40	12.40	18.40	17.20	10.00	8.00	6.00	4.80	4.80	17.20	7.60	3.20	0.40	4.80	14.00	10.40	26.40	24.80	17.60	10.00
1.00	2.40	4.40	10.40	8.00	2.00	4.40	5.60	10.00	5.20	6.40	22.00	17.20	24.40	14.80	8.40	1.20	3.20	6.40	17.20	16.00
1.00	2.40	5.20	5.20	4.00	6.40	10.80	6.40	5.60	4.00	12.80	8.40	24.40	14.00	15.20	6.40	12.00	9.60	8.00	3.50	4.00
1.00	2.40	5.20	6.40	14.80	23.20	16.40	12.80	21.20	14.80	6.40	24.00	6.80	3.50	10.40	6.00	6.40	4.40	5.20	4.00	10.40
1.00	2.40	6.40	4.80	4.00	11.20	14.30	11.60	6.00	4.00	2.40	1.60	0.80	1.60	1.60	9.60	1.60	8.80	5.20	7.60	5.20
1.00	2.40	9.60	4.80	1.60	6.00	1.60	6.80	4.00	11.20	10.00	10.40	6.80	10.40	12.80	3.50	2.00	12.40	5.60	8.40	6.40
1.00	2.40	12.00	4.40	2.40	2.40	0.80	1.60	1.20	2.00	0.80	0.40	0.40	2.40	2.00	1.60	3.20	2.40	1.60	2.00	0.40
1.00	2.40	2.00	7.60	6.80	8.40	3.50	2.40	19.60	12.00	11.20	6.80	5.60	6.40	24.40	17.60	8.80	3.20	4.40	4.00	9.20
1.00	2.40	7.60	4.40	2.00	7.10	17.60	10.40	2.40	3.20	4.40	16.00	24.40	26.80	17.20	11.60	7.10	4.80	5.60	3.20	0.80
1.00	2.80	12.40	9.20	29.20	24.40	9.60	5.60	1.60	2.80	2.80	1.20	1.20	5.20	7.60	5.60	8.40	12.40	9.20	14.80	5.20
1.00	2.80	12.40	9.20	29.20	24.40	9.60	5.60	1.60	2.80	2.80	1.20	1.20	5.20	7.60	5.60	8.40	12.40	9.20	14.80	5.20
1.00	2.80	11.20	9.20	4.80	4.80	10.00	18.70	8.80	13.20	8.40	4.80	8.40	7.10	10.00	7.60	6.40	16.40	19.60	16.80	14.80
1.00	2.80	2.80	4.40	6.40	2.40	3.20	4.80	16.80	7.10	12.40	3.50	3.20	6.80	12.00	8.00	1.60	3.20	4.40	3.20	12.40
1.00	2.80	2.80	6.00	6.80	37.20	32.00	20.80	40.00	38.00	23.20	12.40	2.00	6.00	9.20	13.60	10.80	3.50	6.40	12.80	7.60
1.00	2.80	3.20	4.80	5.60	2.00	0.40	28.00	18.00	5.20	1.20	2.00	13.60	12.00	10.80	8.40	10.00	7.10	25.60	20.00	17.60
1.00	2.80	3.50	4.80	5.20	4.00	6.00	1.20	17.20	10.40	9.20	9.20	18.00	13.20	2.40	8.00	9.20	6.00	13.20	9.60	10.00
1.00	2.80	4.40	10.00	8.40	7.60	7.10	2.00	6.80	5.20	1.20	1.20	3.20	20.40	24.80	12.00	6.00	4.80	2.80	3.20	2.00
1.00	2.80	4.40	5.20	5.60	6.00	6.00	7.10	6.80	6.40	2.80	20.80	9.20	17.60	13.20	16.00	23.20	33.10	20.40	30.00	19.20
1.00	2.80	4.80	4.80	4.80	5.20	16.40	8.80	4.00	10.80	8.40	8.40	8.80	0.40	0.40	0.80	0.80	2.00	10.00	11.60	11.60
1.00	2.80	5.20	10.00	5.60	8.80	7.60	5.20	3.20	0.80	0.40	0.80	1.60	11.60	8.40	2.80	2.40	2.00	4.80	13.20	18.70
1.00	2.80	8.80	12.00	17.20	6.80	6.00	25.20	12.40	32.00	5.20	15.20	16.00	14.00	11.20	10.80	8.80	23.20	16.40	12.40	10.00
1.00	2.00	2.40	1.20	1.20	1.20	1.20	0.80	0.80	0.80	8.00	6.00	6.40	6.40	2.00	2.40	6.80	3.50	2.80	10.40	6.40
1.00	2.00	2.00	1.20	1.20	16.80	8.00	6.80	4.80	3.20	6.80	2.00	26.80	16.80	11.60	25.20	28.70	11.20	2.40	0.80	2.00
1.00	2.00	0.80	0.40	21.20	10.40	0.40	2.00	2.80	3.20	1.60	2.00	3.20	15.20	9.20	6.40	4.80	4.00	2.40	12.00	8.00
1.00	2.00	14.80	10.00	12.40	10.00	6.40	7.10	19.20	11.20	13.60	5.60	4.40	2.00	3.50	8.80	8.80	3.50	4.00	1.60	1.60
1.00	2.00	14.00	10.80	10.00	1.20	2.40	12.40	9.60	5.20	4.80	5.60	6.00	17.20	7.60	2.80	2.40	8.80	21.60	24.00	13.20
1.00	2.00	2.40	4.80	2.80	2.00	2.00	3.20	4.00	4.40	16.80	23.50	6.40	3.20	6.80	5.60	6.00	4.40	4.40	5.20	6.00
1.00	2.00	2.00	4.00	15.20	1.20	8.80	12.80	16.00	12.40	30.80	14.30	6.80	5.20	4.00	1.60	2.40	2.80	2.40	2.40	2.40
1.00	2.00	3.20	10.40	19.20	18.70	12.40	26.00	9.20	1.60	7.60	6.00	27.20	20.00	13.20	11.60	2.80	3.50	2.80	2.00	1.20
1.00	2.00	3.20	10.40	19.20	18.70	12.40	26.00	9.20	1.60	7.60	6.00	27.20	20.00	13.20	11.60	2.80	3.50	2.80	2.00	1.20
1.00	2.00	3.20	10.40	6.00	10.40	7.10	12.00	7.10	13.60	6.00	3.20	3.50	1.60	11.20	8.00	7.10	0.40	22.00	18.00	14.30
1.00	2.00	3.20	12.80	12.40	4.80	1.60	6.80	13.20	12.80	5.60	12.80	3.50	0.80	4.80	2.80	2.80	1.60	1.20	5.20	14.00
1.00	2.00	3.20	12.00	8.80	10.00	7.10	7.60	8.40	22.00	19.20	14.80	14.00	11.60	12.00	25.60	9.20	16.00	8.40	4.00	3.50
1.00	2.00	3.20	3.50	4.00	4.40	4.40	12.00	8.80	8.00	1.20	2.80	2.80	3.20	3.20	7.60	6.00	2.40	2.40	4.00	1.60
1.00	2.00	3.20	3.50	9.60	12.00	8.00	8.00	8.00	2.80	2.00	2.80	4.00	9.20	8.80	9.20	9.20	22.40	12.80	10.00	12.40
1.00	2.00	3.20	4.80	2.80	5.20	1.20	13.20	8.80	9.60	2.00	4.00	11.60	6.40	14.00	11.60	10.40	9.20	16.80	17.20	10.80
1.00	2.00	3.20	6.00	21.20	25.60	17.20	9.20	9.20	3.50	0.40	8.40	14.00	14.80	10.00	7.10	0.40	2.40	4.00	16.40	4.40
1.00	2.00	3.50	4.00	4.80	5.60	5.60	5.60	6.00	6.00	6.00	6.00	6.00	4.00	7.10	38.40	29.20	37.50	40.00	12.00	0.40
1.00	2.00	4.00	2.80	2.00	1.60	2.40	2.80	3.20	1.60	5.60	2.80	3.50	2.40	2.80	6.00	2.00	0.40	1.60	3.20	3.20
1.00	2.00	5.60	3.50	4.00	4.80	2.40	2.40	4.40	12.00	4.00	6.00	1.60	10.40	2.00	4.80	23.50	23.20	11.20	28.40	11.60
1.00	2.00	8.00	3.20	2.40	2.40	1.20	12.00	6.40	3.20	14.00	5.60	6.40	3.20	10.80	9.60	7.10	4.80	2.80	1.20	1.60
1.00	2.00	3.20	2.40	1.60	12.00	14.30	5.20	7.10	1.20	11.20	5.60	4.00	7.10	9.60	11.20	29.60	20.80	16.00	8.80	5.20
1.00	20.00	12.40	15.20	8.80	6.00	7.10	5.60	9.20	6.00	0.80	0.40	6.00	16.80	14.00	28.40	16.00	8.40	2.80	8.80	23.50
1.00	3.20	11.20	4.80	15.60	8.80	9.20	9.20	6.00	2.80	2.00	8.00	7.10	18.00	6.40	2.00	2.00	3.50	5.20	8.00	1.20
1.00	3.20	2.40	0.80	1.60	2.40	6.00	3.50	4.00	4.40	2.80	16.40	11.60	5.20	10.40	10.80	11.20	5.60	20.40	9.20	5.20
1.00	3.20	2.80	3.50	4.80	13.20	6.40	1.60	2.40	0.80	6.40	1.60	2.00	2.80	11.60	4.80	2.80	30.00	22.70	16.00	17.60
1.00	3.20	4.40	9.20	5.20	14.30	4.40	4.40	1.20	2.00	2.80	13.20	7.10	10.00	6.80	8.40	10.00	4.40	6.00	9.20	7.10
1.00	3.20	4.80	6.00	10.40	6.80	4.00	2.80	2.00	10.40	5.60	2.80	1.20	4.40	1.20	2.80	6.40	2.40	4.00	2.40	8.40
1.00	3.20	7.60	6.00	3.20	1.60	0.40	4.80	11.60	24.80	28.00	24.40	16.80	13.20	5.60	4.40	3.20	2.40	5.60	4.00	3.20
1.00	3.20	8.40	5.20	10.40	4.40	0.40	3.20	12.40	13.60	7.10	12.80	6.80	4.00	1.60	1.20	2.40	7.10	7.10	7.60	0.80
1.00	3.20	8.40	5.20	10.40	4.40	0.40	3.20	12.40	13.60	7.10	12.80	6.80	4.00	1.60	1.20	2.40	7.10	7.10	7.60	0.80
1.00	3.20	8.80	8.40	5.60	3.50	2.40	4.00	7.10	1.60	4.80	1.60	8.80	15.20	11.20	3.20	23.20	14.80	2.00	2.40	2.80
1.00	3.20	7.10	9.20	11.60	22.40	8.80	1.20	16.00	6.80	3.50	5.20	2.00	6.00	16.40	9.20	7.10	6.00	5.20	4.00	4.40
1.00	4.40	4.40	13.60	10.00	8.00	4.80	5.20	3.20	4.00	14.80	10.80	13.20	9.60	7.60	5.60	2.00	2.80	3.20	3.50	10.40
1.00	4.80	8.00	7.10	10.00	30.40	8.80	6.40	11.60	8.00	14.30	10.40	7.60	25.20	13.20	10.40	9.20	12.00	18.00	12.40	8.40
1.00	4.80	13.20	8.80	4.80	2.40	0.80	6.80	5.20	14.00	12.80	2.00	2.00	7.60	8.40	8.00	8.40	8.80	17.60	13.60	20.80
1.00	4.80	13.20	8.80	4.80	2.40	0.80	6.80	5.20	14.00	12.80	2.00	2.00	7.60	8.40	8.00	8.40	8.80	17.60	13.60	20.80
1.00	4.00	3.50	4.00	3.20	2.80	28.70	20.40	10.00	2.40	4.80	1.20	0.40	4.80	2.40	7.10	4.80	5.60	2.80	12.80	6.80
1.00	4.00	8.40	11.20	10.00	9.20	40.00	33.60	34.80	26.80	16.80	10.80	21.20	14.00	31.20	25.20	16.00	7.60	6.40	2.40	13.20
1.00	5.20	6.40	6.40	10.00	13.60	0.40	2.40	12.80	9.20	7.60	13.60	5.60	7.10	19.20	12.80	12.80	6.40	31.20	20.00	14.30
1.00	6.00	3.50	0.80	11.20	5.60	6.40	3.50	2.80	40.00	23.50	14.30	5.60	18.00	16.40	12.80	9.60	6.80	6.00	20.00	10.40
1.00	8.40	12.00	22.40	16.00	22.70	24.40	18.00	12.00	9.60	7.60	16.80	6.00	4.00	4.00	2.00	4.00	4.00	5.60	11.20	8.00
-1.00	18.40	7.60	7.10	6.40	8.80	3.20	8.40	13.60	7.10	8.00	8.40	14.30	6.40	5.20	4.40	3.50	4.40	4.40	1.60	1.60
-1.00	11.20	9.60	5.60	1.60	1.20	2.40	2.00	3.50	5.60	15.20	10.40	6.40	8.40	3.20	3.20	10.40	4.40	2.40	26.40	16.80
-1.00	11.20	8.40	2.80	2.80	5.20	15.60	20.40	13.20	7.60	24.00	15.20	2.40	2.00	11.20	7.10	10.00	10.40	10.00	8.00	4.00
-1.00	6.40	6.40	2.80	0.80	0.40	14.80	10.80	9.60	13.20	9.20	6.00	6.80	15.20	8.80	4.80	2.80	13.20	20.40	10.80	10.00
-1.00	4.40	4.80	10.40	40.00	23.20	8.40	8.40	2.40	2.40	4.00	1.20	9.60	7.10	24.80	16.80	19.60	9.20	12.40	15.20	14.80
-1.00	4.40	2.80	2.00	1.60	1.20	0.40	0.40	0.40	0.40	0.40	16.00	10.00	6.80	4.80	6.00	6.40	2.40	0.80	2.80	4.00
-1.00	4.40	2.80	2.00	1.60	1.20	0.40	0.40	0.40	0.40	0.40	16.00	10.00	6.80	4.80	6.00	6.40	2.40	0.80	2.80	4.00
-1.00	3.50	2.80	6.40	6.40	20.80	17.20	13.60	16.80	9.20	7.10	4.00	4.00	6.80	5.60	5.60	4.80	15.60	11.60	28.40	18.00
-1.00	3.50	2.40	3.50	2.40	4.00	0.80	1.20	2.00	3.50	15.60	24.80	21.60	14.30	10.00	0.80	21.60	10.40	4.80	4.80	8.00
-1.00	3.20	18.70	31.60	22.40	15.20	12.40	21.60	11.60	8.00	22.00	13.60	16.00	5.20	3.20	19.20	19.60	22.70	15.60	11.60	7.60
-1.00	3.20	7.60	7.60	25.60	10.40	6.80	7.60	8.80	11.60	8.40	27.20	8.80	8.80	3.20	3.50	6.40	11.20	7.10	2.40	6.80
-1.00	3.20	5.60	6.80	16.40	10.40	6.40	20.80	16.00	10.40	8.00	13.60	8.40	4.00	10.80	4.00	9.60	6.40	20.00	17.60	11.60
-1.00	3.20	5.60	2.80	0.80	2.00	5.60	4.80	3.20	5.60	1.60	0.40	7.10	7.10	19.60	10.40	2.40	6.00	3.50	4.80	3.20
-1.00	3.20	5.60	2.80	0.80	2.00	5.60	4.80	3.20	5.60	1.60	0.40	7.10	7.10	19.60	10.40	2.40	6.00	3.50	4.80	3.20
-1.00	3.20	4.80	6.00	15.60	14.30	4.40	4.40	5.60	14.30	6.40	1.20	2.80	1.20	13.20	7.60	16.00	1.60	10.40	16.00	15.60
-1.00	2.80	9.20	8.40	19.20	15.20	8.00	1.60	1.20	2.80	3.20	0.40	1.60	11.60	6.80	15.60	10.00	8.40	19.20	18.70	11.60
-1.00	2.80	8.40	7.60	20.40	8.40	7.60	2.80	20.00	10.40	9.60	2.40	2.00	3.20	2.40	1.20	1.20	1.20	8.80	11.20	6.80
-1.00	2.80	6.40	2.40	1.60	1.60	11.60	5.60	2.80	2.00	1.60	28.40	33.60	37.20	24.40	29.60	15.60	8.00	2.40	1.60	1.60
-1.00	2.80	3.50	4.80	3.50	2.40	1.60	20.00	14.00	7.60	18.00	4.00	4.00	1.60	17.60	12.40	8.00	10.40	7.60	4.80	6.00
-1.00	2.80	2.40	4.80	12.00	3.20	2.80	8.40	10.40	7.60	4.80	4.80	4.80	4.80	4.40	5.20	3.50	22.70	26.00	8.40	23.20
-1.00	2.80	2.00	5.20	4.80	13.20	6.80	4.00	2.80	20.00	10.00	2.40	20.80	13.20	9.20	4.80	2.40	0.80	0.80	0.80	3.50
-1.00	2.40	16.80	10.40	9.20	14.30	11.60	10.80	6.40	1.20	18.00	8.80	14.00	12.40	10.40	6.40	21.60	20.00	13.60	6.80	6.00
-1.00	2.40	9.20	4.80	6.00	4.80	7.10	4.40	9.20	5.60	2.40	0.40	2.00	8.00	18.00	10.40	7.60	14.80	20.80	12.40	9.20
-1.00	2.40	6.40	1.20	0.80	27.50	18.40	20.00	21.20	14.00	9.60	19.60	10.40	4.00	3.20	1.60	1.20	2.40	10.00	8.00	6.80
-1.00	2.40	5.60	5.20	6.80	9.60	6.40	3.50	20.00	26.80	17.60	0.80	14.00	13.60	25.60	8.80	4.40	22.40	15.60	11.60	9.60
-1.00	2.40	4.40	4.80	17.20	11.60	8.00	5.60	4.40	2.80	10.00	8.00	5.60	4.00	3.20	26.00	16.00	10.40	11.20	12.00	2.00
-1.00	2.40	3.50	4.40	11.20	8.80	21.60	27.50	18.00	10.80	3.50	3.20	6.00	1.60	5.60	11.20	19.60	24.40	3.50	1.20	4.80
-1.00	2.40	3.50	4.40	4.80	14.30	10.80	8.80	16.00	10.00	6.00	4.00	2.80	6.40	3.50	10.80	28.00	12.00	2.80	5.20	20.00
